,Target User,Tweet Text,Compound Score,Positive Score,Negative Score,Neutral Score,Date and Time
380,foxnews,"President @realDonaldTrump want ""comprehensive"" but ""quick"" @FBI investigation into Brett Kavanaugh… https://t.co/SQHgq83IQ7",0.0387,0.095,0.0,0.905,2018-10-02 13:14:18+00:00
381,foxnews,.@SusanLiTV on Amazon raising minimum wage @foxandfriends https://t.co/D6cCKo9lZt https://t.co/bxJb7Pqmy9,0.1779,0.175,0.0,0.825,2018-10-02 13:03:08+00:00
382,foxnews,".@FLOTUS embraces Lillian Naa Adai Sai, 8, as she receives flowers upon arriving in Accra, Ghana. https://t.co/3xxGtLDYBU",0.0,0.0,0.0,1.0,2018-10-02 13:00:01+00:00
383,foxnews,People form a human chain around the shuttered site of a country music festival where a gunman opened fire on the f… https://t.co/tz8JfPvNms,0.2023,0.136,0.102,0.763,2018-10-02 12:45:00+00:00
384,foxnews,"RT @FoxBusiness: .@WhiteHouseCEA's Kevin Hassett on new trade deal: ""I think this is something that'll get broad bipartisan support."" https…",0.0,0.0,0.0,1.0,2018-10-02 12:29:18+00:00
385,foxnews,"RT @FoxBusiness: .@WhiteHouseCEA's Kevin Hassett on new trade deal: ""This deal is really, really putting a lot of pressure on China."" https…",-0.296,0.0,0.099,0.901,2018-10-02 12:27:15+00:00
386,foxnews,.@lizpeek: “It’s good for the American people.” @FoxFriendsFirst https://t.co/BjLbDdDCAH,0.4404,0.266,0.0,0.734,2018-10-02 12:25:00+00:00
387,foxnews,"RT @FoxBusiness: .@WhiteHouseCEA's Kevin Hassett on new trade deal: ""We just sort of won the Super Bowl, but all three countries did becaus…",0.5652,0.181,0.0,0.819,2018-10-02 12:24:58+00:00
388,foxnews,RT @FoxBusiness: Trump's new trade deal: What to know  https://t.co/DB4jY4PEBw,0.0,0.0,0.0,1.0,2018-10-02 12:04:33+00:00
389,foxnews,.@POTUS awards Medal of Honor to former Army medic https://t.co/zoivKAtVPx @FoxFriendsFirst https://t.co/xqjNrW18jM,0.8519,0.508,0.0,0.492,2018-10-02 12:00:01+00:00
390,foxnews,Kimmel snubs Matt Damon during Kavanaugh recap https://t.co/h1YFw06pBW https://t.co/OZtP9gn5xF,-0.4767,0.0,0.279,0.721,2018-10-02 11:45:00+00:00
391,foxnews,RT @FoxBusiness: Amazon hikes minimum wage to $15 for all US employees https://t.co/pBHCLY6UFz,0.1779,0.124,0.0,0.876,2018-10-02 11:31:55+00:00
392,foxnews,Louis C.K. embraced by crowd at NYC comedy club during try at comeback: report https://t.co/swFftYzKu4 https://t.co/kBy06wUeBT,0.3612,0.143,0.0,0.857,2018-10-02 11:30:00+00:00
393,foxnews,The USMCA trade deal https://t.co/w7zJkr8x3B @FoxFriendsFirst https://t.co/5qzaJvP60H,0.0,0.0,0.0,1.0,2018-10-02 11:20:00+00:00
394,foxnews,.@FLOTUS arrives in Ghana @foxandfriends https://t.co/5nCRcyMdas,0.0,0.0,0.0,1.0,2018-10-02 11:15:00+00:00
395,foxnews,"New trade deal between U.S., Canada, and Mexico @FoxFriendsFirst https://t.co/w7zJkrq8sb https://t.co/zNToDwuj9U",0.0,0.0,0.0,1.0,2018-10-02 11:07:02+00:00
396,foxnews,"Death toll in Indonesian earthquake, tsunami at 1,234 https://t.co/A6BMWLXISF https://t.co/2yZiO0nbRX",-0.5994,0.0,0.302,0.698,2018-10-02 10:46:54+00:00
397,foxnews,.@FLOTUS arrives in Africa  https://t.co/YXm6vM914w,0.0,0.0,0.0,1.0,2018-10-02 10:28:37+00:00
398,foxnews,"Sen. @LindseyGrahamSC on if Kavanaugh loses a Senate floor vote: ""I would re-nominate him and I would take this cas… https://t.co/SD4CalBkHt",-0.3182,0.0,0.113,0.887,2018-10-02 10:15:00+00:00
399,foxnews,.@CarleyShimkus is live with the ‘Fox News Update’ on Facebook Watch: https://t.co/hNrB8xzepH https://t.co/7z0YGalzFy,0.0,0.0,0.0,1.0,2018-10-02 10:10:11+00:00
400,nytimes,"As for the $1 million loan President Trump so often cites, The New York Times found that Fred Trump actually lent h… https://t.co/LtGDEXO17S",0.0,0.0,0.0,1.0,2018-10-02 21:48:24+00:00
401,nytimes,The New York Times’s findings raise new questions about President Trump’s refusal to release his income tax returns… https://t.co/2QJGxo0Tzm,0.0,0.0,0.0,1.0,2018-10-02 21:23:11+00:00
402,nytimes,"On May 4, 2004, the Trump children signed away ownership of the empire their father had built over 70 years. The to… https://t.co/H1DbE6cZ2I",0.0,0.0,0.0,1.0,2018-10-02 21:20:11+00:00
403,nytimes,"On Nov. 22, 1997, in an episode never before revealed, Donald Trump and his siblings gained ownership of most of th… https://t.co/TREtTJ6pHD",0.3818,0.11,0.0,0.89,2018-10-02 21:10:30+00:00
404,nytimes,"Clumsy at it was, Donald Trump’s failed attempt to change his father’s will brought a family reckoning about 2 rela… https://t.co/6QVLMrT9YD",-0.5106,0.0,0.155,0.845,2018-10-02 21:05:00+00:00
405,nytimes,Fred Trump took prompt action to thwart his son. He dispatched his daughter to find new estate lawyers. The lawyers… https://t.co/OxoYAYBbP2,0.0,0.0,0.0,1.0,2018-10-02 20:59:51+00:00
406,nytimes,"In 1990, according to previously secret depositions, Donald Trump tried to have his father’s will rewritten in a wa… https://t.co/3USzEdnsJR",0.0,0.0,0.0,1.0,2018-10-02 20:55:44+00:00
407,nytimes,"Between 1989 and 1992, tax records show, 4 entities created by Fred Trump to support his children paid Donald Trump… https://t.co/bLBMEgvv9R",0.5719,0.207,0.0,0.793,2018-10-02 20:51:17+00:00
408,nytimes,"As the 1980s ended, Donald Trump’s big bets began to go bust. Trump Shuttle was failing to make loan payments withi… https://t.co/fdTcY4KG0e",-0.5106,0.0,0.136,0.864,2018-10-02 20:45:22+00:00
409,nytimes,"In President Trump’s version of how he got rich, he parlayed a $1 million loan from his father into a $10 billion e… https://t.co/balhaT0Y0q",0.5574,0.146,0.0,0.854,2018-10-02 20:35:13+00:00
410,nytimes,"We hope you have time to read the complete investigation by @DavidBarstow, @SusanneCraig and @RussBuettner. But if… https://t.co/3KRrQ19354",0.2382,0.103,0.0,0.897,2018-10-02 20:25:18+00:00
411,nytimes,What emerges from this body of evidence is a financial biography of the 45th president fundamentally at odds with t… https://t.co/gsJyG94wEH,0.0,0.0,0.0,1.0,2018-10-02 20:14:17+00:00
412,nytimes,The New York Times’s findings are based on interviews with Fred Trump’s former employees and advisers and more than… https://t.co/LHEXeqxf5t,0.0,0.0,0.0,1.0,2018-10-02 19:44:52+00:00
413,nytimes,"Trump declined repeated requests over several weeks to comment for this article. But a lawyer for Trump, Charles J.… https://t.co/Pf01JULG2i",0.0,0.0,0.0,1.0,2018-10-02 19:40:35+00:00
414,nytimes,President Trump has sold himself as a self-made billionaire but a Times investigation found that he received more t… https://t.co/lhuCsng9Wi,0.0,0.0,0.0,1.0,2018-10-02 19:26:51+00:00
415,nytimes,"Primera Air, a small low-cost airline, filed for bankruptcy and ceased flying on Monday night, leaving hundreds of… https://t.co/PIC0H5zEEW",0.0,0.0,0.0,1.0,2018-10-02 18:50:05+00:00
416,nytimes,"If you're looking to help victims of the earthquake and tsunami that struck Indonesia, here is some guidance, and a… https://t.co/1P56jAWnkU",-0.1531,0.108,0.172,0.72,2018-10-02 18:35:04+00:00
417,nytimes,"RT @Nate_Cohn: Virginia 2, final. Taylor (R, inc) 49, Luria (D) 41
This is probably our best result for the Republicans in weeks. Didn't ex…",0.6369,0.149,0.0,0.851,2018-10-02 18:10:06+00:00
418,nytimes,"""Rather than clarifying the cause of a murky issue, 'toxic' often does the opposite,"" writes Lauren Oyler https://t.co/kL0A7ZeKKj",0.0,0.0,0.0,1.0,2018-10-02 18:00:10+00:00
419,nytimes,RT @rudoren: ‘What the (Insert Extreme Word of Choice) Is Going On Over There?’   The imitable ⁦@sarahlyall⁩ helps readers outside the US u…,0.3818,0.106,0.0,0.894,2018-10-02 17:50:04+00:00
420,nytimes,"In an election year that has included alarming portents of global warming, the one place that climate change rarely… https://t.co/urPRErl29O",0.0258,0.076,0.071,0.853,2018-10-02 17:45:08+00:00
421,nytimes,RT @nytvideo: About 70 percent of immigrants in U.S. prisons are being overseen by privately held companies. How did this happen? @RetroRep…,0.0,0.0,0.0,1.0,2018-10-02 17:35:02+00:00
422,nytimes,"Saving money, especially right after college, seems impossible. But the sooner you start, the easier it is. We prom… https://t.co/G52mYPrQvS",0.5719,0.163,0.0,0.837,2018-10-02 17:25:02+00:00
423,nytimes,Plants. A fresh coat of paint. Mementos. Here's how recent college graduates make shoe-box-size spaces feel like ho… https://t.co/REeASBGj20,0.5859,0.231,0.0,0.769,2018-10-02 17:10:02+00:00
424,nytimes,"RT @patrickhealynyt: Pretty cool: Alex Burns, one of our best NY Times political reporters, is texting first-hand insights, intel &amp; experie…",0.8658,0.35,0.0,0.65,2018-10-02 17:00:12+00:00
425,nytimes,Before and after photos show the destruction left in the wake of an earthquake and resulting tsunami that struck In… https://t.co/en0SsepBam,-0.6908,0.0,0.231,0.769,2018-10-02 16:50:04+00:00
426,nytimes,"RT @Nate_Cohn: Arizona 2, final. Kirkpatrick (D) 50, Marquez Peterson (R) 39
This seat was already thought to lean Democratic, though there…",0.0,0.0,0.0,1.0,2018-10-02 16:40:07+00:00
427,nytimes,"Tesla said Tuesday that it produced 80,142 cars in the 3rd quarter, a 50% rise from the 2nd quarter https://t.co/t6K5iAxKKi",0.0,0.0,0.0,1.0,2018-10-02 16:30:11+00:00
428,nytimes,"RT @nytopinion: The new leading presidential candidate in the polls in Brazil is a former military officer, Jair Bolsonaro, a far-right can…",0.0,0.0,0.0,1.0,2018-10-02 16:20:03+00:00
429,nytimes,"The FBI has completed its interview of Mark Judge. In a statement, Judge's lawyer said, “Mr. Judge completed his FB… https://t.co/FbpaysTbBh",0.0,0.0,0.0,1.0,2018-10-02 16:10:04+00:00
430,nytimes,"RT @nytimesbooks: A Ted Talk leads to a confession — ""my mother was a heroin addict"" — which leads to a graphic memoir by Jarrett J. Krosoc…",-0.4939,0.0,0.138,0.862,2018-10-02 16:00:11+00:00
431,nytimes,"Time’s Up, the initiative created by women in Hollywood in response to the #MeToo movement, named Lisa Borders, pre… https://t.co/UKIQYEuDcA",0.25,0.095,0.0,0.905,2018-10-02 15:45:05+00:00
432,nytimes,RT @karenyourish: Just four of more than two dozen potential witnesses were on the Republicans’ initial list to the FBI. https://t.co/Vz0dl…,0.0,0.0,0.0,1.0,2018-10-02 15:30:13+00:00
433,nytimes,"After the Ivy League changed its kickoff rules in 2016, adjusting the kickoff and touchback lines by just five yard… https://t.co/HsMtMQKylJ",0.0,0.0,0.0,1.0,2018-10-02 15:15:08+00:00
434,nytimes,"If Bob Woodward, journalist and author of “Fear: Trump in the White House,” was hosting a literary dinner party, wh… https://t.co/s60u9QU0HU",0.4019,0.124,0.0,0.876,2018-10-02 15:00:12+00:00
435,nytimes,"RT @emmagf: After six driver suicides in New York, taxi drivers are talking more openly about depression. “When you have nothing to do, we…",-0.6077,0.0,0.147,0.853,2018-10-02 14:46:04+00:00
436,nytimes,"""There's a narrative of what rape looks like and what kind of person you have to be to be a victim or a perpetrator… https://t.co/npXtxzuDU1",-0.6486,0.088,0.24,0.671,2018-10-02 14:30:12+00:00
437,nytimes,RT @rpogrebin: We got the police report: Kavanaugh was involved in a bar fight at Yale in 1985 @benprotess @emilybazelon @RebeccaRuiz @Stev…,-0.3818,0.0,0.115,0.885,2018-10-02 14:16:03+00:00
438,nytimes,"RT @nytimesbusiness: Tesla Model 3 production is up, but the company is still having trouble delivering the cars to drivers https://t.co/lK…",-0.5499,0.0,0.157,0.843,2018-10-02 14:07:04+00:00
439,nytimes,A New York City bus driver involved in a fatal accident with a cyclist was found guilty of failing to yield the rig… https://t.co/bfN9OccWZE,-0.9136,0.0,0.428,0.572,2018-10-02 14:00:12+00:00
440,nytimes,Here's everything you need to know for the midterm elections https://t.co/Wsqhk4vNN1,0.0,0.0,0.0,1.0,2018-10-02 13:45:08+00:00
441,nytimes,"""I think the character is incredibly important, maybe now more than ever,"" said the writer of a new Captain Marvel… https://t.co/vptSUR9HYE",0.2716,0.099,0.0,0.901,2018-10-02 13:29:05+00:00
442,nytimes,RT @nytopinion: .@PaulKrugman: My guess is that Kavanaugh's privileged roots are precisely why he’s so angry https://t.co/9R4K79fdWt,-0.3272,0.131,0.192,0.677,2018-10-02 13:15:07+00:00
443,nytimes,Morning Briefing: Here's what you need to know to start your day https://t.co/wXfjnUG3Wd https://t.co/prXeCCDyYw,0.0,0.0,0.0,1.0,2018-10-02 13:00:12+00:00
444,nytimes,"In an election year that has included alarming portents of global warming, the one place that climate change rarely… https://t.co/jRRjeURwY0",0.0258,0.076,0.071,0.853,2018-10-02 12:44:03+00:00
445,nytimes,Brett Kavanaugh's friends and former classmates have painted contrasting images of his past. Seth Meyers seized on… https://t.co/BDOfTR1Aix,0.4767,0.154,0.0,0.846,2018-10-02 12:30:10+00:00
446,nytimes,"Across the Carolinas, Florence remains far from over https://t.co/VxAHK484Af https://t.co/jtY6xN1DNx",0.0,0.0,0.0,1.0,2018-10-02 12:14:04+00:00
447,nytimes,"Charles Aznavour's career spanned the history of the chanson realiste, the unvarnished tales of unrequited love, lo… https://t.co/VEsYuHDGVv",0.6369,0.198,0.0,0.802,2018-10-02 12:10:07+00:00
448,nytimes,"Your daily @DealBook Briefing:

• What's wrong with California's board quota plan.

• GE's new chief has a lot to f… https://t.co/jJ4GyJ5zez",-0.4767,0.0,0.147,0.853,2018-10-02 12:00:14+00:00
449,nytimes,"Officials said that at least 1,234 people in Indonesia had died. Others, still uncounted, lie in the rubble of ruin… https://t.co/VW8Ec3DZ5n",-0.5574,0.0,0.153,0.847,2018-10-02 11:45:05+00:00
450,nytimes,"Louis C.K. returned to the Comedy Cellar, where a new policy lets uncomfortable customers leave, their check picked… https://t.co/pZQZ655KPR",-0.0772,0.117,0.178,0.704,2018-10-02 11:30:11+00:00
451,nytimes,"More of Brett Kavanaugh's former classmates are now coming forward with personal stories 
https://t.co/PEKa867VgI",0.0,0.0,0.0,1.0,2018-10-02 11:15:07+00:00
452,nytimes,American and Chinese Warships came perilously close to colliding in the disputed waters of the South China Sea https://t.co/2qv7K4X3T3,-0.5267,0.0,0.252,0.748,2018-10-02 11:00:02+00:00
453,nytimes,Video: How the Indonesia earthquake made soil flow like water https://t.co/5NK95hKpYq,0.3612,0.2,0.0,0.8,2018-10-02 10:50:03+00:00
454,nytimes,Amazon says it will raise base pay for all its U.S. workers to $15 an hour and is planning to lobby for a higher na… https://t.co/KUQPPZVqj1,0.1027,0.107,0.053,0.84,2018-10-02 10:46:39+00:00
455,nytimes,Morning Briefing: Here's what you need to know to start your day https://t.co/tS6sdHdjNM https://t.co/i7FBxtd2qE,0.0,0.0,0.0,1.0,2018-10-02 10:40:06+00:00
456,nytimes,"""Increasing diversity of all kinds was always going to be a journey. We will get there. But let's not do anything t… https://t.co/ygB7Yn2hJg",0.0,0.0,0.0,1.0,2018-10-02 10:31:00+00:00
457,nytimes,"Breaking News: The Nobel Prize in Physics was awarded to scientists from the U.S., Canada and France for their work… https://t.co/IfzHUNcDop",0.7184,0.24,0.0,0.76,2018-10-02 10:22:55+00:00
458,nytimes,A look at the 5 senators who will decide Brett Kavanaugh's fate https://t.co/QZRA0qGVSg https://t.co/7xjVVcVEmi,0.0,0.0,0.0,1.0,2018-10-02 10:15:08+00:00
459,nytimes,RT @adamjdean: A mosque damaged by the earthquake and tsunami in #palu @nytimes https://t.co/gPy5SJRtm5,-0.4404,0.0,0.195,0.805,2018-10-02 09:49:52+00:00
460,nytimes,"RT @jotted: Excellent deep dive on China's healthcare system by @suilee. Dystopian, heart breaking and alarming. Patients make their own ca…",0.4939,0.153,0.062,0.785,2018-10-02 09:45:07+00:00
461,nytimes,RT @nytimesworld: A 16-year-old boy in Turkey has been sentenced to prison for kissing his 13-year-old girlfriend after teachers found his…,0.0772,0.147,0.175,0.677,2018-10-02 09:31:04+00:00
462,nytimes,Seven Germans have been arrested on suspicion of building a far-right terrorist organization https://t.co/8IsaAAvlyB,-0.886,0.0,0.51,0.49,2018-10-02 09:15:05+00:00
463,nytimes,"A website tallies up apologies from the Twitter accounts of 25 British rail companies. All together, they have twee… https://t.co/xumnsEdDsu",0.0,0.0,0.0,1.0,2018-10-02 09:00:18+00:00
464,nytimes,A company in New Zealand that let its employees work 4 days a week while being paid for 5 said the experiment was s… https://t.co/zKmIx3n6Zf,0.0,0.0,0.0,1.0,2018-10-02 08:45:03+00:00
465,nytimes,"A heckler at a political event is hardly unusual. But the woman, who was later arrested, was no ordinary heckler, s… https://t.co/IFMnleuKvS",-0.7876,0.0,0.279,0.721,2018-10-02 08:30:08+00:00
466,nytimes,North Korea accused the Trump administration of demanding too much but offering too few concessions https://t.co/47VwyBaG20,-0.2617,0.0,0.179,0.821,2018-10-02 08:15:07+00:00
467,nytimes,"""While California’s impulse is clearly on the right side of history, the way the rule was enacted is so misguided t… https://t.co/blW1Rr5TVG",0.4019,0.114,0.0,0.886,2018-10-02 08:00:06+00:00
468,nytimes,Photographers captured the grim and desperate aftermath of the earthquake and tsunami that struck eastern Indonesia https://t.co/oVvy4A9wwg,-0.7906,0.0,0.364,0.636,2018-10-02 07:45:01+00:00
469,nytimes,"Mai Khoi, once a conventional pop star, is now a protest singer who challenges Vietnam’s political status quo. “Eve… https://t.co/BQYUVOR0wl",-0.1779,0.067,0.104,0.829,2018-10-02 07:33:03+00:00
470,nytimes,"The death toll in Friday’s earthquake and tsunami in Indonesia has risen to at least 1,234 people, officials say https://t.co/QAusuXu2BD",-0.5994,0.0,0.17,0.83,2018-10-02 07:27:44+00:00
471,nytimes,Entire neighborhoods have been devastated in and around Palu https://t.co/E1avLeyRjA,-0.6124,0.0,0.308,0.692,2018-10-02 07:15:04+00:00
472,nytimes,This rabbi is in charge of figuring out how to deal with clean meat — meat that is grown in laboratories from anima… https://t.co/jGBf7LrLvs,0.4019,0.109,0.0,0.891,2018-10-02 07:00:15+00:00
473,nytimes,"Chad Ludington, one of Judge Kavanaugh’s Yale classmates, said the altercation happened after a UB40 concert https://t.co/2npPthWwhS",0.0,0.0,0.0,1.0,2018-10-02 06:45:06+00:00
474,nytimes,Map: The scale of the destruction of the Indonesia tsunami that left more than 800 people dead https://t.co/yFtezqCN1u,-0.8402,0.0,0.333,0.667,2018-10-02 06:30:06+00:00
475,nytimes,RT @nytrealestate: Looking to buy an apartment in Manhattan? Now might be the time — regardless of your budget https://t.co/Yn0h5serxI,0.0,0.0,0.0,1.0,2018-10-02 06:15:09+00:00
476,nytimes,Tesla has reported that it is selling almost all of the cars it is making. But internet sleuths have found large nu… https://t.co/RYLJnujaX5,0.0,0.0,0.0,1.0,2018-10-02 06:00:02+00:00
477,nytimes,That Silicon Valley billionaire who wants to close a road to the beach because it runs through his property? The Su… https://t.co/ewEuvi1obb,0.0,0.0,0.0,1.0,2018-10-02 05:45:08+00:00
478,nytimes,"Antonio Delgado, who is running for Congress in New York, is a Rhodes scholar and Harvard Law graduate. The G.O.P.… https://t.co/gvtO0JbCEM",0.0,0.0,0.0,1.0,2018-10-02 05:30:02+00:00
479,nytimes,RT @photojournalism: Tomorrow's front page story on the tsunami aftermath by @adamjdean @hkbeech and @RCPaddock https://t.co/DMU3sZBkFP htt…,0.0,0.0,0.0,1.0,2018-10-02 05:21:48+00:00
480,nytimes,"RT @ElisabethMalkin: Tuesday is the 50th anniversary of the Tlatelolco massacre, when Mexican soldiers massacred Mexican students. My story…",0.0,0.0,0.0,1.0,2018-10-02 05:15:04+00:00
481,nytimes,"Louis C.K. unexpectedly returned to the Comedy Cellar, where a new policy lets uncomfortable customers leave, their… https://t.co/t1U8u7pZVy",-0.0772,0.123,0.187,0.69,2018-10-02 05:00:49+00:00
482,nytimes,"In her first big solo trip abroad, Melania Trump is scheduled to visit 4 African countries in the span of a week: G… https://t.co/QbeeVlg7v0",0.0,0.0,0.0,1.0,2018-10-02 04:47:04+00:00
483,nytimes,"Voters in Quebec selected a center-right party to take control of the provincial government, in the first election… https://t.co/4fSIXlIDXX",0.4019,0.137,0.0,0.863,2018-10-02 04:32:06+00:00
484,nytimes,"In Tennessee, President Trump went on an insult spree against his potential 2020 opponents: Joe Biden, Elizabeth Wa… https://t.co/HXP2dxrzrp",-0.5106,0.0,0.155,0.845,2018-10-02 04:17:04+00:00
485,nytimes,"Days after the Indonesia tsunami, hungry residents were begging for aid, armed men were foraging shuttered stores,… https://t.co/6SF1cTpr0B",0.0,0.0,0.0,1.0,2018-10-02 04:02:02+00:00
486,nytimes,"RT @JohnBranchNYT: Update from a year ago: The girls still play soccer. They’re on different teams now, so I don’t know if Stacee’s daughte…",0.34,0.103,0.0,0.897,2018-10-02 03:53:04+00:00
487,nytimes,It's estimated that around 30% of ambulance rides are unnecessary. That's an expense that adds up. https://t.co/vI0NCo6MRO,0.0,0.0,0.0,1.0,2018-10-02 03:47:04+00:00
488,nytimes,"RT @nytopinion: The privilege of being a white man isn’t what it used to be. That racial resentment, @PaulKrugman writes, is what drives su…",-0.1027,0.095,0.11,0.795,2018-10-02 03:32:02+00:00
489,nytimes,"A year ago, Regina Harris and Billy Bob Mason were among those who fled a music festival in Las Vegas. On Monday, t… https://t.co/vmFhQkRKIo",0.4939,0.132,0.0,0.868,2018-10-02 03:22:04+00:00
490,nytimes,RT @SherylNYT: Democrats are pushing a new line of attack against Brett Kavanaugh: Questions about his truthfulness &amp; temperament. My lates…,-0.1027,0.113,0.13,0.756,2018-10-02 03:11:04+00:00
491,nytimes,"Senator Jeff Flake says the new investigation of Judge Kavanaugh should look fully at any ""current, credible"" alleg… https://t.co/EMNNBaI7yZ",0.0,0.0,0.0,1.0,2018-10-02 03:02:07+00:00
492,nytimes,Drug lords kill witnesses. Here's how the ones in El Chapo’s case are being protected. https://t.co/y7xc56EVp6,-0.4215,0.134,0.218,0.648,2018-10-02 02:47:06+00:00
493,nytimes,"Who the FBI has interviewed in the Kavanaugh investigation — and who it has not
https://t.co/atgqqXfxDC",0.0,0.0,0.0,1.0,2018-10-02 02:32:05+00:00
494,nytimes,"RT @emmagf: It's official. The Verrazzano-Narrows Bridge now has two z’s. As Gay Talese (who covered the bridge opening in 1964) told me, “…",0.0,0.0,0.0,1.0,2018-10-02 02:17:00+00:00
495,nytimes,Jemele Hill discussed her move to The Atlantic after parting ways with ESPN https://t.co/YYASRz8LnY,0.0,0.0,0.0,1.0,2018-10-02 02:03:11+00:00
496,nytimes,"When you think of great stand-up comics of the 1970s, Elayne Boosler should come to mind, but she's the master who'… https://t.co/TSFXuYfAcO",0.3716,0.108,0.0,0.892,2018-10-02 01:47:04+00:00
497,nytimes,Applying for your first job out of college? Not having much luck? One recent graduate's strategy: Put yourself out… https://t.co/hiojFQ77Wf,-0.4291,0.0,0.13,0.87,2018-10-02 01:30:14+00:00
498,nytimes,RT @nytopinion: @tribelaw: My decades of observing the court’s work and arguing cases there convince me that Brett Kavanaugh would need to…,-0.25,0.08,0.12,0.8,2018-10-02 01:17:03+00:00
499,nytimes,Evening Briefing: Here's what you need to know at the end of the day https://t.co/ivaMcg6qRW,0.0,0.0,0.0,1.0,2018-10-02 01:02:06+00:00
